"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1",96.5850750273073,-0.0294865433504236,0.486003116267063,-0.060671510867886,0.951620820903374,0.979335812479402
"2",44.8169477723272,0.127459224826597,0.48067838470266,0.265165293224993,0.790882130144591,0.911133214260143
"3",16.511303209356,-0.681324267268445,0.75384922613815,-0.903793813994824,0.366104742509302,0.640049157050003
"9",138.715874765693,0.288154898850375,0.242451686844464,1.18850440927322,0.234634743703422,0.503464993706216
"14",1886.68450545253,0.0950030723904619,0.15435758701318,0.615473940923616,0.538241773673029,0.764684949556914
"15",131.566719306003,1.23304615297491,0.392310278514325,3.14303810148551,0.00167204074031118,0.0263235702152598
"16",1121.73244643356,0.8371772626165,0.237292394150661,3.52804086120419,0.000418647526500431,0.0107808578719719
"18",467.798796004868,-0.350809296835,0.129247541871838,-2.71424347228873,0.00664273252894763,0.0615820380330674
"19",858.929716103888,-0.319306813918331,0.360409754734324,-0.885954971317876,0.375641792090362,0.646795000911625
"20",6570.57496136328,0.0888006726129568,0.349095704768453,0.254373432270833,0.799207074034539,0.91477256785419
"21",289.652435063649,0.134497487763116,0.295228618568647,0.455570630026309,0.64869876699177,0.832735405049303
"22",546.03495916631,-0.23213790525942,0.157673325246578,-1.47227126019185,0.140947640962944,0.385569641273867
"23",1642.57648545563,0.241590423855689,0.164639099394625,1.46739398322764,0.142268910301388,0.387648344804612
"25",1209.59091352493,-0.435496561235797,0.158324300293954,-2.75066152465054,0.00594750617640504,0.057717178165113
"27",733.111517225661,-0.482234822539192,0.170066020603215,-2.83557421305404,0.0045743385942366,0.0495134472351729
"28",54.7263613198735,1.14561359983035,0.640781692363836,1.78783759505393,0.0738022134694441,0.265129447065977
"29",5168.08065583222,-0.143650583769518,0.134532918599201,-1.06777274488097,0.285623035215287,0.561879093840181
"30",2345.4285091486,0.340137521184026,0.178004687749272,1.91083462736176,0.0560258362214548,0.226227819331316
"31",554.457433630222,-0.0592762472471204,0.156874827915608,-0.377856970648015,0.705536849154042,0.864639249041035
"32",342.007979483435,-0.364438226894035,0.347395864357028,-1.04905747098789,0.29415166836149,0.569081788100034
"34",646.574001862145,0.303196382218295,0.192345667223746,1.57630991430445,0.114954397901303,0.341891170206555
"35",428.361292341559,0.465312424779503,0.236472994711637,1.96771908499286,0.0491003686684053,0.208746104724593
"36",636.906917884131,-0.248097929142316,0.227424319313435,-1.09090325032649,0.275315456766546,0.550491194955691
"37",7133.33367327833,0.703809768957135,0.216657882574469,3.24848447974296,0.00116021538022589,0.0204988726371749
"38",484.922284386714,0.573010026389182,0.164771871012133,3.47759616292146,0.000505931535789709,0.0122105375253382
"39",378.978945959371,0.121887390003416,0.160429191729997,0.759758175485621,0.447399147506499,0.70468543013383
"41",25.7437933307392,0.161859767548512,0.695963095648217,0.232569468928171,0.816095737520824,0.92013655911634
"47",2926.03272908029,0.130679243517487,0.159849166680819,0.817515951011631,0.413633637478384,0.675670203841141
"48",254.833916795134,0.0162952827667857,0.209499458361604,0.0777819804128535,0.938001480564299,0.975110817020319
"50",1522.95536537961,0.0446818940275094,0.14667005164961,0.304642246491145,0.760638640410681,0.895537499841053
"51",1000.99418058501,-0.161392124624139,0.199807503165233,-0.807738058218336,0.419241389724311,0.680738131264696
"52",1456.54391275414,-0.0521704504487893,0.120405164520035,-0.433290803237167,0.664803518603135,0.8421643571219
"53",747.797845797729,0.901900340374903,0.262144253401171,3.44047343656504,0.000580697435486301,0.013452634835271
"54",1548.77477487128,-0.0733745140307127,0.251661697457038,-0.291560117300881,0.770622972844439,0.900752861354602
"55",578.507682614712,0.416322072609651,0.328776739242634,1.26627593414512,0.205414309855005,0.468228163626682
"58",25.5427760111465,0.596436565605675,0.477949509056561,1.24790705776223,0.212065095714873,0.476700315000198
"59",146.484162844991,0.842168428031187,0.403705657850304,2.08609518260323,0.0369700019975341,0.176452826008824
"60",119211.645329187,0.534463544724674,0.231780191828198,2.30590690476618,0.0211158347404128,0.124127398548641
"71",35822.9635702899,0.37212750083869,0.143812513472728,2.58758776863502,0.00966505695782387,0.0769900214070145
"81",5030.48943313659,0.14356981057065,0.174407726431801,0.823184921378991,0.410402842279433,0.674130003457898
"86",565.619851210511,0.628639444258215,0.153235206268714,4.10244786146489,4.08801995170146e-05,0.00223705536245885
"87",2391.04646962162,-0.301977476752546,0.253350248422793,-1.19193676987679,0.233286039107748,0.501923273220219
"89",16.3929586442236,0.0397732007063872,0.469201551962852,0.084767837062773,0.932445963784003,0.972529683927262
