GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,96.58507502730724,-0.02949134804624569,0.48576323366638485,-0.06071136307219974,0.9515890819531282,0.9792535179817329
2,44.81694777232725,0.12745933369197568,0.48065523599159327,0.2651782902749965,0.7908721182582957,0.9103869212260918
3,16.511303209356036,-0.6813369653363257,0.753664476149993,-0.9040322144634654,0.3659783197934936,0.6378196168964225
9,138.7158747656933,0.28815246213419926,0.24259630233885643,1.1877858786640136,0.23491777925700608,0.5021460985142148
14,1886.6845054525274,0.09500062202993029,0.15450025677687032,0.6148897355370124,0.5386275419621083,0.7631225196369649
15,131.56671930600254,1.2330403428720211,0.39215826457189223,3.1442416347341178,0.0016651787999261462,0.02590218921070398
16,1121.7324464335634,0.8371770478306286,0.2373139775962267,3.5277190846930537,0.0004191567325075173,0.010614972465206768
18,467.79879600486834,-0.3508098984189158,0.12947004586186772,-2.7095834876987435,0.006736774807754886,0.06117179504514155
19,858.9297161038878,-0.31930555543638,0.36022083848735237,-0.8864161128967863,0.3753933396733451,0.6444850312595949
20,6570.5749613632825,0.08880023383406359,0.3489043459610498,0.25451168740665925,0.7991002760636667,0.9139251966767519
21,289.6524350636489,0.13449734324465895,0.29520629012769745,0.45560459835215367,0.6486743358869581,0.8313881308206861
22,546.03495916631,-0.2321357377006905,0.15784403151162865,-1.470665285710145,0.1413816586723971,0.38418101439846697
23,1642.576485455631,0.24159022110363096,0.16477697760651283,1.4661649012676274,0.14260336804663143,0.38614142499287685
25,1209.5909135249258,-0.4354976921658668,0.15847171009926014,-2.7481100058369345,0.005993989492639007,0.05731033671832676
27,733.1115172256606,-0.48222984424003734,0.17021374771839298,-2.8330839941192862,0.004610127059500145,0.049106625289233694
28,54.72636131987348,1.1456053936582102,0.6403792479902481,1.7889483415547152,0.07362313543681628,0.26248100536070573
29,5168.080655832218,-0.14365168756175148,0.13470603510703344,-1.0664086983750214,0.2862389313193723,0.5604477946512934
30,2345.4285091486036,0.340136875301127,0.17811544496635276,1.9096427901880222,0.056179221678602384,0.22445253603620993
31,554.4574336302221,-0.059273975453963124,0.15706460481768472,-0.3773859522504535,0.7058868049360039,0.8641365688764076
32,342.0079794834352,-0.3644383044121288,0.3472339492483448,-1.0495468694838916,0.2939264955397505,0.5668240031223828
34,646.5740018621453,0.3031945806792255,0.19245857684443862,1.5753757803389201,0.11516973145135478,0.3399850967820617
35,428.36129234155925,0.4653117756870765,0.23654791277230391,1.9670931365814919,0.04917247437933313,0.20702101355586242
36,636.9069178841315,-0.24809719428559546,0.22749352592760266,-1.090568152539645,0.2754629494916616,0.5488584712820392
37,7133.333673278332,0.7038096610572742,0.21671435438940279,3.2476374859444475,0.0011636742858021469,0.020266561856901427
38,484.92228438671435,0.5730027636237057,0.1649500691740485,3.4737952308410187,0.000513152486551252,0.012158250939024142
39,378.97894595937055,0.12189585013465029,0.16061926654306902,0.7589117592064505,0.4479053441071905,0.7031749751796624
41,25.74379333073924,0.16185572140926163,0.6957169297729989,0.23264594331788435,0.8160363483806421,0.9191493691715638
47,2926.0327290802943,0.130678325783696,0.1599864738966467,0.8168085876317013,0.4140378238395136,0.6740450579630407
48,254.83391679513437,0.01628653039693563,0.20963651495391977,0.07768937773324258,0.9380751439083035,0.9748006610324852
50,1522.95536537961,0.04467688963483562,0.14683475087556855,0.3042664585081493,0.7609248966996949,0.8948700375759254
51,1000.9941805850113,-0.16139246015185288,0.19990439361795717,-0.8073482389801521,0.419465879197615,0.678951058449786
52,1456.5439127541379,-0.052168657144858174,0.1206151289262704,-0.43252167128012464,0.6653623049938573,0.8411332412157526
53,747.7978457977292,0.901900433718715,0.262132594451085,3.4406268156286584,0.0005803683940302075,0.01323329192575892
54,1548.7747748712839,-0.07337471065304149,0.2516523214608724,-0.2915717614965455,0.7706140687508176,0.9000934150024871
55,578.5076826147119,0.4163220156566321,0.32869629638056125,1.2665856605047314,0.20530348241863772,0.4663326270258955
58,25.542776011146458,0.5964441233165306,0.47808893021365445,1.2475589490222754,0.21219261973351722,0.47509089047610426
59,146.4841628449914,0.8421729212596251,0.403525241456245,2.087039012034005,0.036884608230881716,0.17460530857139392
60,119211.64532918658,0.5344633249851966,0.23178965878256486,2.3058117769031323,0.021121151887579404,0.12275976376973019
71,35822.96357028986,0.37212726141885083,0.1439665805743253,2.5848169758170614,0.009743070145569405,0.07629476494377137
81,5030.489433136596,0.1435692765352617,0.17452055734810804,0.8226496563891367,0.41070725187358803,0.6722302193400783
86,565.6198512105107,0.6286362207620652,0.15343241647201725,4.097153881928952,4.1826087650645736e-05,0.0022435048681499143
87,2391.0464696216227,-0.30197772264822637,0.2533278544466262,-1.1920431067790465,0.23324434328215304,0.5000968645004041
89,16.392958644223626,0.03976035442964379,0.46957665815589394,0.08467276586061444,0.9325215478874728,0.9721812786825595
90,401.3322671131055,0.12276214639975651,0.184464767101113,0.665504574824662,0.5057278184438749,0.7423325052372883
91,939.0966775188672,-0.54545625200384,0.36870802116796864,-1.4793718082833676,0.1390409705172727,0.3803325597419453
92,293.3942781897714,0.1315134587278954,0.25502518463736945,0.5156881227824605,0.6060722513592403,0.806034300938034
93,197.44616882131479,-0.7245129836871855,0.3720696294967969,-1.9472510687503526,0.05150464185253253,0.21317600743384904
94,71.54032300319291,1.508435979798472,0.543193205835359,2.7769787316811114,0.005486676906559766,0.05436702043138888
95,20.91947149885378,-0.14678039354428984,0.5554417425591773,-0.2642588453435361,0.7915804700187578,0.9107951065730501
97,112.92251312070503,0.8508139123944606,0.3023901761115354,2.8136294747903494,0.004898565485071919,0.05106143023845546
98,99.41130733617393,0.21294838186032758,0.18125145765058526,1.174878175439821,0.24004345821792494,0.5073435748775864
100,1155.234171180296,0.48414052626842335,0.2754834491561328,1.7574214630732035,0.07884599759890797,0.2737464527440229
101,7917.789220147314,-0.1510617419741636,0.27072842358455174,-0.5579825715159354,0.5768562853482795,0.7870761257781506
102,3375.4298346253954,-0.20491097924327506,0.24199843526541726,-0.8467450585725247,0.3971372377759753,0.662669534482007
103,12837.294284845653,-0.23147413678135834,0.202845354499813,-1.1411360016212337,0.25381333157672115,0.5234857605069677
104,1108.4607936892978,-0.006443643123965782,0.21665332594180453,-0.029741722615865197,0.9762730367915732,0.9900457291758694
105,15.324296458101074,-0.10152439559333444,1.7492259040565807,-0.0580396136130228,0.9537170745927926,0.9801630184049174
107,23.889695530823964,0.8971531170333136,0.6969020150440265,1.2873447022199185,0.1979741691013629,0.45653156654394006
109,558.5876884693943,0.46365041071254326,0.2729850954676957,1.6984458800513902,0.08942363899874792,0.2946078855305306
111,15.857690517495298,0.8275130352271538,0.45101099334064165,1.8347957088534776,0.06653596468267721,0.24712527950521057
112,27.971194502996667,-0.06557894848229773,0.4284256142006744,-0.15306962587811235,0.8783433686041717,0.9484474970506197
113,13628.116042946434,0.20857384521622915,0.15658882633065047,1.331984216905796,0.18286537495108746,0.43919532217730084
115,835.5063568978119,-0.5447098780611366,0.18798054032249603,-2.8976929054818235,0.0037591847733890525,0.043240421726965066
118,5740.7422991700805,-0.036205619336143594,0.12373634831858883,-0.29260294026880096,0.7698256660803338,0.8997024428513387
119,166.70791423916938,0.38764590153688255,0.3471744645796218,1.1165737722279367,0.2641766110372237,0.5353535730425071
