"GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"100996763",-0.408896043391116,6.270900810333,-1.95801088932948,0.0656619279293664,0.473590732391991,-4.39843734146283
"100996792",-1.18479421547081,0.0541246413042497,-2.21400578399164,0.0397587593345344,0.452673413624741,-3.62470450530012
"100996941",-1.20147424844592,-1.36644973282399,-1.48916445040098,0.153485808447174,0.55600225079287,-4.40297228503042
"101059906",-0.366315504306429,-0.308056190500442,-0.58267541288753,0.567226855088564,0.829752870215336,-5.1193097823402
"101059918",-0.110461641701151,4.33828171714729,-0.368709007025238,0.716578054234467,0.897887248945823,-5.94471399126721
"101059938",0.137137486324199,3.05040559328418,0.631852433873531,0.535302120228329,0.813614346933872,-5.62611951031833
"101059953",0.278158882950936,4.17613029746417,1.19195196036652,0.24851715336255,0.639176132442408,-5.31282326108812
"101060022",-0.341022834407947,0.297094145050806,-0.738903600466943,0.469342776579837,0.781687646615171,-5.10855781176272
"101060026",0.931165393760373,-1.7766728562765,1.36975659525277,0.187346252272535,0.585790969878957,-4.50087081141699
"101060091",-0.119111098436776,0.353793535237432,-0.201207262172045,0.842757268943595,0.94648336649332,-5.28351856048532
"101060200",0.474890044665198,1.63780663331195,1.66179419997208,0.113598058238341,0.514545627845819,-4.430044759277
"101060226",-0.0140828967057081,6.92256951377345,-0.105931975875329,0.916789538062923,0.972608744471786,-6.13204979029523
"101060321",0.0903060423681583,2.85056935029416,0.477605982647789,0.638588706321972,0.865448374530585,-5.67728746461882
"101060341",-0.614062520192097,1.40467139084206,-1.21318173899518,0.240496718747002,0.633640105264267,-4.89320384692461
"101060351",-0.0969162412269817,2.42272046048529,-0.426378374160032,0.674808352622706,0.88188345207484,-5.62351205887118
"101060376",0.304576770205585,2.65260503164983,1.27801061200104,0.21722827887615,0.616896248793673,-5.0305969621365
"101060389",0.156014128932247,2.04250039705403,0.677880548693749,0.506333474541917,0.801221840253849,-5.42320291028194
"101060391",0.967678229289,-1.73019599848814,1.05090619593909,0.306989680381048,0.682405763248869,-4.72288054189539
"101060569",-0.148884104972391,0.821012097917453,-0.221445128117178,0.82719944954013,0.941884332893811,-5.38580346451286
"101060684",-0.10747445619,7.6050097219855,-0.771449328615761,0.450293412664279,0.769887393074909,-5.82418029832509
"101060691",0.149046295868088,4.1665286334944,0.760422163612499,0.456694051750525,0.774518121001425,-5.71595941709486
"101154753",-0.827779937740701,3.15263453691793,-1.39484273409054,0.179773866652655,0.576474865732848,-4.88669054715947
"101241892",-1.02497212874959,2.45547438508751,-2.76405808362746,0.0126527136440383,0.438627406326662,-2.76081054020273
"101243545",0.230261602624694,7.39552382800811,1.14362322055764,0.267528226142991,0.650560615719706,-5.49053224664985
"101340251",0.589741102894106,-1.12313128164956,1.26281083114026,0.222520405031899,0.619701142734923,-4.61930452978399
"101409257",0.949109891615757,-2.00454844350271,1.3790108426327,0.184523597321307,0.583560141764857,-4.49824305833134
"101409258",-0.189998797655194,-1.01675855273805,-0.357345143457501,0.724923635993916,0.901406189210053,-5.07264067809263
"101409261",-0.166437523443666,2.59192201467934,-0.40329021543213,0.691410363735424,0.887668451661986,-5.65512077747772
"101410533",0.405072190052679,-1.0504218861352,0.594886657218258,0.559207947664072,0.825456290887916,-5.02313862448899
"101410538",0.359899672319944,3.94070429153521,0.714280762244864,0.484070801828936,0.788446326111216,-5.71928650479146
"101559451",1.04055521937172,0.447463494032676,2.34982961524389,0.0301953764487311,0.452052548441659,-3.41913339693645
"101593348",0.520739437741735,0.0610276475418323,1.17366496272135,0.255586974408398,0.642571176619204,-4.76643791180906
"101669766",0.201162160088043,0.623997000930479,0.612553153755255,0.54771313519893,0.819873356692792,-5.25620587276666
"101735302",-0.448023144245601,0.552622207438885,-1.1614584424637,0.260389690682471,0.646542687366446,-4.8704813573631
"101752399",0.675161898569447,6.08935352516226,2.46267871956497,0.0239259158772244,0.450370664376266,-3.52549518479928
"101752400",-0.31464304441075,1.30596926086606,-0.751957687555731,0.461644595576836,0.777442190758001,-5.24898278101446
"101867536",-0.309654481988579,3.21446942450721,-1.99774929789296,0.0608381916698519,0.471181998335973,-4.11262923178076
"101926888",0.269086148980012,-1.04429276781984,0.508268945035829,0.617340341655735,0.855120362812467,-5.04749317001594
"101926925",0.661291741501838,-1.37318247654879,0.818556766462743,0.423576777713135,0.755331392862811,-4.85737894816612
"101926926",0.12371472372102,-1.76908840444365,0.190431011310523,0.851069156440775,0.948971187413842,-5.07414240650715
"101926963",-0.0697591251789995,2.86754854390537,-0.372531948224888,0.713778663369435,0.896855607067947,-5.67926359351949
"101926987",-0.116456666652203,-0.646496495283827,-0.257621053641671,0.799575651352907,0.931346327697022,-5.16547142352973
"101927015",-1.45038453322668,-1.34913912474803,-1.75336150926602,0.096283763997108,0.501520354812292,-4.18016608827015
"101927018",-0.373083280065982,0.949710001533837,-1.00170966954646,0.329553370247419,0.701297590881829,-5.01975634013776
"101927021",0.172820920099707,2.05911648589103,0.470260455554569,0.643727976175166,0.866940328050412,-5.53321729974325
