Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),15/111,3.452653510367017e-13,4.882052063658961e-10,0,0,16.64189189189189,477.5301534729409,SPAG5;CDCA5;KIF14;NCAPG;KIF23;KIF11;TUBG1;NCAPH;TPX2;CCNB1;KIF18B;KIFC1;NUSAP1;CEP55;DLGAP5
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Process (GO:0090068),14/118,1.3272030692724274e-11,9.38332569975606e-09,0,0,14.25475599669148,357.01552772892444,FEN1;SPAG5;EGF;KIF14;NCAPG;KIF23;CDC6;NCAPH;AURKB;RACGAP1;NUSAP1;BIRC5;ECT2;E2F7
GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),9/59,6.811817981844371e-09,3.210636875442646e-06,0,0,18.612565445026178,350.00197463481146,RACGAP1;NUSAP1;BIRC5;KIF23;KIF20A;ECT2;CENPA;CEP55;AURKB
GO_Biological_Process_2023,Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988),5/9,1.1600243962435594e-08,3.682593797568255e-06,0,0,126.8974358974359,2318.7003670245035,CCNB1;RACGAP1;SPAG5;NEK2;ECT2
GO_Biological_Process_2023,Mitotic Spindle Organization (GO:0007052),10/85,1.3021901688713772e-08,3.682593797568255e-06,0,0,13.842105263157896,251.32602731162743,TPX2;CCNB1;KIFC1;NUF2;BIRC5;KIF23;KIF11;TUBG1;DLGAP5;AURKB
GO_Biological_Process_2023,Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264),5/12,7.115625499576914e-08,1.4373563509145365e-05,0,0,72.5018315018315,1193.2632448189015,GINS1;GINS2;PCNA;DSCC1;GINS3
GO_Biological_Process_2023,Regulation Of DNA-directed DNA Polymerase Activity (GO:1900262),5/12,7.115625499576914e-08,1.4373563509145365e-05,0,0,72.5018315018315,1193.2632448189015,GINS1;GINS2;PCNA;DSCC1;GINS3
GO_Biological_Process_2023,Regulation Of Cytokinesis (GO:0032465),9/80,1.0491921698353877e-07,1.760782781523985e-05,0,0,13.093503428950669,210.41358401404568,RACGAP1;KIF14;KIF23;KIF20A;CDC6;ECT2;AURKB;E2F7;BCL2L1
GO_Biological_Process_2023,Cytoskeleton-Dependent Cytokinesis (GO:0061640),9/81,1.1702273352102264e-07,1.760782781523985e-05,0,0,12.910994764397904,206.0710655736609,RACGAP1;NUSAP1;BIRC5;KIF23;KIF20A;ECT2;CENPA;CEP55;AURKB
GO_Biological_Process_2023,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),8/59,1.2452494918840065e-07,1.760782781523985e-05,0,0,16.13480392156863,256.5233710983305,CCNB1;NUF2;NUSAP1;BIRC5;KIF11;TUBG1;DLGAP5;AURKB
GO_Biological_Process_2023,Mitotic Spindle Assembly (GO:0090307),7/44,2.521508456621021e-07,3.102447790221812e-05,0,0,19.37277692199972,294.335216979438,TPX2;RACGAP1;KIFC1;BIRC5;KIF23;KIF11;AURKB
GO_Biological_Process_2023,Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),5/15,2.632911844601255e-07,3.102447790221812e-05,0,0,50.74358974358975,768.7656511195227,CDC20;UBE2C;BIRC5;AURKB;DLGAP5
GO_Biological_Process_2023,Regulation Of Cell Cycle Process (GO:0010564),10/130,7.511706183581748e-07,8.17042503352661e-05,0,0,8.631578947368421,121.71935872276204,RACGAP1;SPAG5;NEK2;KIF20A;KIF11;MKI67;ECT2;BUB1;AURKB;BCL2L1
GO_Biological_Process_2023,DNA Unwinding Involved In DNA Replication (GO:0006268),5/20,1.3051359438883009e-06,0.0001318187303327184,0,0,33.82051282051282,458.2410056420293,GINS1;GINS2;CDC45;RAD51;GINS3
GO_Biological_Process_2023,Positive Regulation Of Cytokinesis (GO:0032467),6/39,2.299046533139486e-06,0.0002167234531906156,0,0,18.52577319587629,240.5204111443618,RACGAP1;KIF14;BIRC5;KIF23;CDC6;ECT2
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),7/63,3.100961111147918e-06,0.00027404743819769723,0,0,12.787564766839376,162.19489427978257,CDC20;CCNB1;RRM2;UBE2C;CDCA5;DLGAP5;CDC25A
GO_Biological_Process_2023,Positive Regulation Of DNA Biosynthetic Process (GO:2000573),7/65,3.836725103276865e-06,0.00031912525270785217,0,0,12.345363587636234,153.9576885075937,GINS1;GINS2;PCNA;DSCC1;GINS3;NEK2;AURKB
GO_Biological_Process_2023,Spindle Assembly Checkpoint Signaling (GO:0071173),5/26,5.273783818881518e-06,0.0003676658789897444,0,0,24.15018315018315,293.4914392101124,CDC20;CENPF;NUF2;BUB1;SPC24
GO_Biological_Process_2023,Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),5/26,5.273783818881518e-06,0.0003676658789897444,0,0,24.15018315018315,293.4914392101124,CDC20;CENPF;NUF2;BUB1;SPC24
GO_Biological_Process_2023,Mitotic Spindle Checkpoint Signaling (GO:0071174),5/26,5.273783818881518e-06,0.0003676658789897444,0,0,24.15018315018315,293.4914392101124,CDC20;CENPF;NUF2;BUB1;SPC24
GO_Biological_Process_2023,Mitotic Nuclear Division (GO:0140014),6/45,5.460384341431847e-06,0.0003676658789897444,0,0,15.670896114195084,189.8997840048912,KIF18B;SPAG5;UBE2C;KIFC1;NUSAP1;TUBG1
GO_Biological_Process_2023,Regulation Of Chromosome Segregation (GO:0051983),5/28,7.75242440134287e-06,0.00047660556971734,0,0,22.0479375696767,259.44921421372527,NCAPG;CDC6;MKI67;BUB1;NCAPH
GO_Biological_Process_2023,Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841),5/28,7.75242440134287e-06,0.00047660556971734,0,0,22.0479375696767,259.44921421372527,CDC20;CENPF;NUF2;BUB1;SPC24
GO_Biological_Process_2023,Centromere Complex Assembly (GO:0034508),4/14,8.98018633910456e-06,0.000529082645145577,0,0,40.38775510204081,469.325501273126,CENPF;HJURP;OIP5;DLGAP5
GO_Biological_Process_2023,Mitotic Metaphase Plate Congression (GO:0007080),6/50,1.0219798089852524e-05,0.0005780317799620588,0,0,13.88659793814433,159.57344828850043,CCNB1;KIFC1;CDCA5;NUF2;KIF14;CEP55
GO_Biological_Process_2023,Metaphase Plate Congression (GO:0051310),6/51,1.1486707663805796e-05,0.0006247001783315922,0,0,13.577319587628866,154.4327783623843,CCNB1;CENPF;KIFC1;CDCA5;KIF14;CEP55
GO_Biological_Process_2023,Mitotic Chromosome Condensation (GO:0007076),4/15,1.2150001455530944e-05,0.0006363000762266946,0,0,36.71428571428572,415.5389408534144,CDCA5;NUSAP1;NCAPG;NCAPH
GO_Biological_Process_2023,Sister Chromatid Segregation (GO:0000819),5/34,2.0905707910418636e-05,0.0010557382494761,0,0,17.480990274093724,188.3662067044033,KIF18B;SPAG5;KIFC1;NUSAP1;TUBG1
GO_Biological_Process_2023,Positive Regulation Of Mitotic Nuclear Division (GO:0045840),5/35,2.419294457456146e-05,0.0011796146078768,0,0,16.897435897435898,179.61044178472525,CDC20;EGF;UBE2C;NUSAP1;DLGAP5
GO_Biological_Process_2023,Positive Regulation Of Chromosome Segregation (GO:0051984),4/18,2.660404294293577e-05,0.0012539372240437,0,0,28.84256559766764,303.8404891137544,CCNB1;NCAPG;CDC6;NCAPH
GO_Biological_Process_2023,DNA Duplex Unwinding (GO:0032508),5/41,5.319699269344154e-05,0.0024264692796298,0,0,14.076923076923077,138.53816081158314,GINS1;GINS2;CDC45;RAD51;GINS3
GO_Biological_Process_2023,DNA-templated DNA Replication (GO:0006261),6/69,6.586311768734704e-05,0.0028808439193161,0,0,9.689248895434462,93.2874289540616,GINS1;GINS2;CDC45;RAD51;GINS3;MCM10
GO_Biological_Process_2023,Positive Regulation Of Cell Division (GO:0051781),5/43,6.723327393029232e-05,0.0028808439193161,0,0,13.334682860998653,128.110862510313,RACGAP1;KIF14;KIF23;CDC6;ECT2
GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Separation (GO:0010965),3/10,0.00011224655254723088,0.0041767532974153,0,0,43.059463379260336,391.61775629527256,CCNB1;BIRC5;AURKB
GO_Biological_Process_2023,Kinetochore Organization (GO:0051383),3/10,0.00011224655254723088,0.0041767532974153,0,0,43.059463379260336,391.61775629527256,CENPF;NUF2;DLGAP5
GO_Biological_Process_2023,Mitotic DNA Replication (GO:1902969),3/10,0.00011224655254723088,0.0041767532974153,0,0,43.059463379260336,391.61775629527256,GINS1;GINS3;TK1
GO_Biological_Process_2023,Mitotic Spindle Elongation (GO:0000022),3/10,0.00011224655254723088,0.0041767532974153,0,0,43.059463379260336,391.61775629527256,RACGAP1;BIRC5;KIF23
GO_Biological_Process_2023,Mitotic Spindle Midzone Assembly (GO:0051256),3/10,0.00011224655254723088,0.0041767532974153,0,0,43.059463379260336,391.61775629527256,RACGAP1;BIRC5;KIF23
GO_Biological_Process_2023,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),5/49,0.0001268747654680824,0.0046000235479966,0,0,11.512820512820513,103.29659526813114,CDC20;CCNB1;UBE2C;CDC6;DLGAP5
GO_Biological_Process_2023,Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101),3/11,0.00015320271943439296,0.0052836254946397,0,0,37.6751269035533,330.92884130781977,CDC20;UBE2C;DLGAP5
GO_Biological_Process_2023,Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842),3/11,0.00015320271943439296,0.0052836254946397,0,0,37.6751269035533,330.92884130781977,CDC20;UBE2C;DLGAP5
GO_Biological_Process_2023,Regulation Of Mitotic Nuclear Division (GO:0007088),5/56,0.00024017285785957223,0.0080858195479389,0,0,9.929110105580694,82.75070939715789,CCNB1;EGF;NUSAP1;NEK2;MKI67
GO_Biological_Process_2023,Positive Regulation Of Chromosome Separation (GO:1905820),3/13,0.00026165809515097364,0.0086042917800808,0,0,30.13705583756345,248.5846578261998,NCAPG;BIRC5;NCAPH
GO_Biological_Process_2023,Chromosome Condensation (GO:0030261),4/32,0.0002802069439193893,0.0090048322432276,0,0,14.411078717201166,117.88236655881762,CDCA5;NUSAP1;NCAPG;NCAPH
GO_Biological_Process_2023,Positive Regulation Of Chromosome Organization (GO:2001252),4/33,0.000316376872754873,0.0099412644016753,0,0,13.913441238564392,112.12252948199962,FEN1;NCAPG;AURKB;NCAPH
GO_Biological_Process_2023,Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),4/35,0.000398558082417591,0.0122513288812711,0,0,13.014483212639895,101.8729147560068,CCNB1;CENPF;KIF14;CDC25A
GO_Biological_Process_2023,Defense Response To Protozoan (GO:0042832),3/15,0.00041017649693527065,0.0123402035460951,0,0,25.111675126903556,195.84402098106767,GBP2;GBP1;PF4
GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",4/36,0.0004448946011773135,0.0131058534596816,0,0,12.607142857142858,97.2978079915696,MUC1;GTSE1;E2F7;BATF
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),5/65,0.0004829703975862702,0.013937145758918,0,0,8.435897435897436,64.41276048972978,H2BC12;CXCL9;H2BC11;PPBP;PF4
GO_Biological_Process_2023,Negative Regulation Of Interleukin-10 Production (GO:0032693),3/16,0.0005011239651713426,0.0141717857350455,0,0,23.178836392034363,176.1280286078286,LILRB1;PDCD1LG2;JAK3
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),7/143,0.0005983107244142362,0.0161153158662545,0,0,5.244132886315148,38.91880954836676,GINS1;GINS2;PCNA;DSCC1;GINS3;NEK2;AURKB
GO_Biological_Process_2023,DNA Replication Checkpoint Signaling (GO:0000076),3/17,0.0006040394207294829,0.0161153158662545,0,0,21.5221174764322,159.51916044937724,CDC45;CDC6;CLSPN
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),3/17,0.0006040394207294829,0.0161153158662545,0,0,21.5221174764322,159.51916044937724,CCNB1;BIRC5;AURKB
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase Activity (GO:0045860),7/145,0.0006498280185735227,0.0170158670048696,0,0,5.167605316512728,37.9240364534191,TPX2;MMD;ITGB3;KIF14;CLSPN;ECT2;CLU
GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),4/40,0.0006690615196291692,0.0172009634319208,0,0,11.20408163265306,81.89774214112175,CCNB1;MELK;AURKB;CDC25A
GO_Biological_Process_2023,Positive Regulation Of DNA Metabolic Process (GO:0051054),6/108,0.0007620450587322617,0.0192416377329896,0,0,5.972710733778047,42.88110581119858,GINS1;GINS2;PCNA;RAD51;EGF;GINS3
GO_Biological_Process_2023,DNA Integrity Checkpoint Signaling (GO:0031570),4/42,0.0008067730463282587,0.0200136331141782,0,0,10.613319011815252,75.59302673955138,CDC45;E2F1;CLSPN;CDC6
GO_Biological_Process_2023,Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083),3/19,0.0008481701801219675,0.0203273327913976,0,0,18.82994923857868,133.17348392535672,E2F1;E2F2;E2F7
GO_Biological_Process_2023,Mitotic Sister Chromatid Cohesion (GO:0007064),3/19,0.0008481701801219675,0.0203273327913976,0,0,18.82994923857868,133.17348392535672,CDCA5;DSCC1;ESCO2
GO_Biological_Process_2023,Double-Strand Break Repair Via Homologous Recombination (GO:0000724),6/111,0.0008797280176321684,0.0203923838841292,0,0,5.801178203240059,40.816496778541776,GINS2;FEN1;CDC45;RAD51;PSMD14;AUNIP
GO_Biological_Process_2023,Mitotic Cell Cycle Phase Transition (GO:0044772),6/111,0.0008797280176321684,0.0203923838841292,0,0,5.801178203240059,40.816496778541776,CCNB2;CCNB1;MELK;UBE2C;E2F1;CDC25A
GO_Biological_Process_2023,Regulation Of DNA Replication (GO:0006275),5/75,0.0009311205889878056,0.0212355566585283,0,0,7.227106227106227,50.43885435146444,PCNA;EGF;DSCC1;ESCO2;CDC6
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376),3/20,0.0009905301969888136,0.0218845265397216,0,0,17.721409375933113,122.5837770787782,DAB2;GBP1;BCL2L1
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),3/20,0.0009905301969888136,0.0218845265397216,0,0,17.721409375933113,122.5837770787782,DAB2;GBP1;BCL2L1
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),7/159,0.0011167138545555,0.02429282138987,0,0,4.688301063539679,31.86809339418534,SELP;CXCL9;LILRB1;PPBP;PDCD1LG2;GBP2;PF4
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),6/117,0.0011567063268796,0.0247815567607255,0,0,5.48592922819727,37.096833699330126,CXCL9;LILRB1;PPBP;PDCD1LG2;GBP2;PF4
GO_Biological_Process_2023,Activation Of Protein Kinase Activity (GO:0032147),5/81,0.0013171792082121,0.0274180052290711,0,0,6.654520917678813,44.13453148372894,TPX2;ITGB3;KIF14;CLSPN;ECT2
GO_Biological_Process_2023,Dendritic Cell Differentiation (GO:0097028),3/22,0.0013185462203513,0.0274180052290711,0,0,15.854394870424793,105.13406751270358,LILRB1;CLU;BATF
GO_Biological_Process_2023,CENP-A Containing Chromatin Assembly (GO:0034080),2/6,0.0014535707837741,0.0285465151146752,0,0,49.98989898989899,326.6206097208578,HJURP;OIP5
GO_Biological_Process_2023,Regulation Of Mitotic Cytokinesis (GO:1902412),2/6,0.0014535707837741,0.0285465151146752,0,0,49.98989898989899,326.6206097208578,BIRC5;AURKB
GO_Biological_Process_2023,Bleb Assembly (GO:0032060),2/6,0.0014535707837741,0.0285465151146752,0,0,49.98989898989899,326.6206097208578,P2RX7;MYLK
GO_Biological_Process_2023,Chromatin Remodeling At Centromere (GO:0031055),2/6,0.0014535707837741,0.0285465151146752,0,0,49.98989898989899,326.6206097208578,HJURP;OIP5
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),11/377,0.0015041143677536,0.0291344892603233,0,0,3.090380778905369,20.086087525045137,DAB2;MMD;EGF;FAXDC2;CAV1;ITGB3;ENPP2;BIRC5;FAM20A;BMP6;AURKB
GO_Biological_Process_2023,Double-Strand Break Repair (GO:0006302),7/168,0.0015342652219323,0.0293169057271929,0,0,4.42419463843208,28.66747034750049,POLQ;FEN1;ANKLE1;RAD51;PSMD14;CDCA5;AUNIP
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),6/124,0.0015592887441538,0.0293977904564464,0,0,5.158658046479119,33.34311780301567,CXCL9;LILRB1;PPBP;PDCD1LG2;GBP2;PF4
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),6/125,0.0016245281501544,0.029987900653717,0,0,5.115048081088105,32.85159003068434,CDC20;YWHAE;CCNB1;NEK2;MKI67;DLGAP5
GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),5/85,0.0016330044910439,0.029987900653717,0,0,6.32051282051282,40.560840018013536,DAB2;ITGB5;ITGB3;ITGA2B;ITGA7
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),5/86,0.0017199527409822,0.0311796560993443,0,0,6.2421652421652425,39.734243578842936,CENPF;UBE2C;KIF14;E2F1;CDC6
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),3/25,0.0019263332020576,0.0338267221091741,0,0,13.690355329949238,85.59397680666795,MUC1;CLU;BCL2L1
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Membrane (GO:1905476),3/25,0.0019263332020576,0.0338267221091741,0,0,13.690355329949238,85.59397680666795,DAB2;GBP1;BCL2L1
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),4/53,0.001937740092534,0.0338267221091741,0,0,8.226155768429821,51.382484683548725,CCNB2;CCNB1;CDC6;CDC25A
GO_Biological_Process_2023,Regulation Of Chromosome Condensation (GO:0060623),2/7,0.0020216133697869,0.0344404976491413,0,0,39.98989898989899,248.09171029141777,NCAPG;NCAPH
GO_Biological_Process_2023,Positive Regulation Of Chromosome Condensation (GO:1905821),2/7,0.0020216133697869,0.0344404976491413,0,0,39.98989898989899,248.09171029141777,NCAPG;NCAPH
GO_Biological_Process_2023,Regulation Of SMAD Protein Signal Transduction (GO:0060390),3/27,0.0024141059150854,0.0406374495706043,0,0,12.548223350253808,75.62094298941223,DAB2;VEPH1;BMP6
GO_Biological_Process_2023,Signal Transduction In Response To DNA Damage (GO:0042770),4/57,0.0025341401417975,0.0416083868058355,0,0,7.60377358490566,45.45460491125239,E2F1;CLSPN;E2F7;BATF
GO_Biological_Process_2023,GMP Metabolic Process (GO:0046037),2/8,0.0026777674677022,0.0416083868058355,0,0,33.323232323232325,197.36590289038227,GART;PRTFDC1
GO_Biological_Process_2023,Regulation Of Mitotic Centrosome Separation (GO:0046602),2/8,0.0026777674677022,0.0416083868058355,0,0,33.323232323232325,197.36590289038227,NEK2;KIF11
GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047),2/8,0.0026777674677022,0.0416083868058355,0,0,33.323232323232325,197.36590289038227,CCNB1;AURKB
GO_Biological_Process_2023,Regulation Of Sister Chromatid Cohesion (GO:0007063),2/8,0.0026777674677022,0.0416083868058355,0,0,33.323232323232325,197.36590289038227,FEN1;BUB1
GO_Biological_Process_2023,Tetrahydrofolate Interconversion (GO:0035999),2/8,0.0026777674677022,0.0416083868058355,0,0,33.323232323232325,197.36590289038227,MTHFD2;TYMS
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668),2/8,0.0026777674677022,0.0416083868058355,0,0,33.323232323232325,197.36590289038227,CDC20;UBE2C
GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),5/98,0.003046494595945,0.0468232973768073,0,0,5.433416046319272,31.47992845042133,MUC1;FABP5;SCD;CAV1;LCN2
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),5/100,0.0033238214487381,0.0495522944370534,0,0,5.318488529014845,30.350700013257832,H2BC12;CXCL9;H2BC11;PPBP;PF4
GO_Biological_Process_2023,Response To UV (GO:0009411),5/100,0.0033238214487381,0.0495522944370534,0,0,5.318488529014845,30.350700013257832,FEN1;PCNA;PCLAF;CDC25A;AURKB
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),8/245,0.0033291852698161,0.0495522944370534,0,0,3.439345991561181,19.621564043895344,MELK;CASP3;E2F1;LILRB1;ECT2;GBP2;CLU;GBP1
GO_Biological_Process_2023,Positive Regulation Of RNA Biosynthetic Process (GO:1902680),2/9,0.0034202318391573,0.0498578125831798,0,0,28.561327561327563,162.17255858986445,GINS2;GINS3
GO_Biological_Process_2023,Kinetochore Assembly (GO:0051382),2/9,0.0034202318391573,0.0498578125831798,0,0,28.561327561327563,162.17255858986445,CENPF;DLGAP5
GO_Biological_Process_2023,Removal Of Superoxide Radicals (GO:0019430),2/10,0.0042472321345398,0.0600558623823933,0,0,24.98989898989899,136.4820277236255,NQO1;PRDX1
GO_Biological_Process_2023,Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987),2/10,0.0042472321345398,0.0600558623823933,0,0,24.98989898989899,136.4820277236255,CCNB1;BIRC5
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539),2/10,0.0042472321345398,0.0600558623823933,0,0,24.98989898989899,136.4820277236255,ETFDH;ETFA
GO_Biological_Process_2023,Regulation Of Amyloid-Beta Formation (GO:1902003),3/33,0.0043094538934011,0.0603323545076156,0,0,10.03553299492386,54.6629871343117,RTN2;CASP3;CLU
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),7/204,0.0045292692980482,0.0627881057592174,0,0,3.609084453328424,19.478931322236253,SELP;H2BC12;H2BC11;SLAMF8;LCN2;GBP2;GBP1
GO_Biological_Process_2023,Positive Regulation Of Metabolic Process (GO:0009893),5/108,0.0046165456406343,0.0633766556879322,0,0,4.9034105053522525,26.371073964885344,MUC1;FABP5;SCD;CAV1;LCN2
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle Process (GO:0010948),3/34,0.0046920695585813,0.0637940995753265,0,0,9.711314884558703,52.07091984713094,NEK2;AURKB;E2F7
GO_Biological_Process_2023,Cell-Matrix Adhesion (GO:0007160),5/109,0.004800042097825,0.0646405669173771,0,0,4.856015779092703,25.9269023952046,ITGB5;CTTN;ITGB3;ITGA2B;ITGA7
GO_Biological_Process_2023,Cellular Response To Superoxide (GO:0071451),2/11,0.0051570205394645,0.0681497854467561,0,0,22.21212121212121,117.00004466783103,NQO1;PRDX1
GO_Biological_Process_2023,Tetrahydrofolate Metabolic Process (GO:0046653),2/11,0.0051570205394645,0.0681497854467561,0,0,22.21212121212121,117.00004466783103,MTHFD2;TYMS
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),4/70,0.0053199003877868,0.0696512884104685,0,0,6.1020408163265305,31.95212059737399,CXCL9;SRP54;PPBP;PF4
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),10/384,0.0054366685673735,0.0705270582960203,0,0,2.73374613003096,14.255361955553308,POLQ;FEN1;ANKLE1;RAD51;PCLAF;FANCA;E2F1;MCM10;BATF;BCL2L1
GO_Biological_Process_2023,Regulation Of Chromosome Separation (GO:1905818),2/12,0.0061478754316609,0.0786080959755126,0,0,19.98989898989899,101.78154350719132,NCAPG;NCAPH
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),4/73,0.0061707911267906,0.0786080959755126,0,0,5.835847382431234,29.692372629986004,CXCL9;SRP54;PPBP;PF4
GO_Biological_Process_2023,G2/M Transition Of Mitotic Cell Cycle (GO:0000086),3/38,0.0064242870484076,0.0811066239861469,0,0,8.599709934735316,43.40849457481817,CCNB1;MELK;CDC25A
GO_Biological_Process_2023,Negative Regulation Of Transport (GO:0051051),3/39,0.006909073873999,0.0864551367949972,0,0,8.360406091370558,41.59234877252794,EGF;ITGB3;LILRB1
GO_Biological_Process_2023,Negative Regulation Of Interleukin-12 Production (GO:0032695),2/13,0.0072181010363148,0.0887512596986888,0,0,18.171717171717173,89.6077061786221,LILRB1;JAK3
GO_Biological_Process_2023,Membrane Depolarization (GO:0051899),2/13,0.0072181010363148,0.0887512596986888,0,0,18.171717171717173,89.6077061786221,P2RX7;CAV1
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),4/77,0.0074396227671372,0.089911338399419,0,0,5.514956667598546,27.02844489893672,CXCL9;SRP54;PPBP;PF4
GO_Biological_Process_2023,Monoatomic Cation Homeostasis (GO:0055080),4/77,0.0074396227671372,0.089911338399419,0,0,5.514956667598546,27.02844489893672,CAV1;SLC39A8;FAM20A;BMP6
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),10/406,0.0079215548818352,0.0949243949399576,0,0,2.5789473684210527,12.477380035740724,P2RX7;CXCL9;GUCY1B1;LILRB1;PPBP;PDCD1LG2;ECT2;GBP2;CLU;PF4
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),4/79,0.0081338984677975,0.095844436945548,0,0,5.36734693877551,25.826143528716216,CCNB2;CCNB1;CDC6;CDC25A
GO_Biological_Process_2023,Negative Regulation Of Cellular Component Organization (GO:0051129),4/79,0.0081338984677975,0.095844436945548,0,0,5.36734693877551,25.826143528716216,LILRB1;HSPA2;CLU;BMP6
GO_Biological_Process_2023,Regulation Of Exit From Mitosis (GO:0007096),2/14,0.0083660270881822,0.0961753032738998,0,0,16.656565656565657,79.67795051677446,UBE2C;CDCA5
GO_Biological_Process_2023,Regulation Of Integrin Activation (GO:0033623),2/14,0.0083660270881822,0.0961753032738998,0,0,16.656565656565657,79.67795051677446,SELP;KIF14
GO_Biological_Process_2023,Electron Transport Chain (GO:0022900),2/14,0.0083660270881822,0.0961753032738998,0,0,16.656565656565657,79.67795051677446,ETFDH;ETFA
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427),3/42,0.0084912352718872,0.0968274731810369,0,0,7.716126513080828,36.79605293636041,P2RX7;CXCL9;CAV1
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),8/288,0.0086149855968852,0.0974527170719655,0,0,2.9047619047619047,13.809970330141509,POLQ;FEN1;CDC45;RAD51;PCLAF;FANCA;MCM10;TYMS
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),7/231,0.008754531092666,0.0982452933732518,0,0,3.1696891191709846,15.018569868411172,DAB2;EGF;FAXDC2;ITGB3;BIRC5;FAM20A;AURKB
GO_Biological_Process_2023,Spindle Assembly (GO:0051225),4/81,0.0088693778840417,0.0987503962837399,0,0,5.227405247813411,24.700277159233604,TPX2;KIFC1;NEK2;KIF11
GO_Biological_Process_2023,Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),3/43,0.0090618828226133,0.100105486806057,0,0,7.522842639593908,35.3850321555175,DAB2;EGF;CLU
GO_Biological_Process_2023,Negative Regulation Of Immune Effector Process (GO:0002698),2/15,0.0095900084936835,0.1017973247089258,0,0,15.374514374514376,71.44588341233826,SLAMF8;LILRB1
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),2/15,0.0095900084936835,0.1017973247089258,0,0,15.374514374514376,71.44588341233826,CLU;BCL2L1
