Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,TNF signaling pathway,1/112,0.6765743473112501,0.789109869043532,0,0,0.8913486350672281,0.3482614435144341,CASP3
KEGG_2021_Human,Coronavirus disease,2/232,0.6769910005907156,0.789109869043532,0,0,0.8594642072902943,0.3352746660483986,SELP;CFB
KEGG_2021_Human,Cholinergic synapse,1/113,0.6798268039735822,0.789109869043532,0,0,0.8833452979181622,0.3408981557475202,GNG11
KEGG_2021_Human,Glutamatergic synapse,1/114,0.683046714602197,0.789109869043532,0,0,0.8754836127540356,0.3337273716848506,GNG11
KEGG_2021_Human,Leukocyte transendothelial migration,1/114,0.683046714602197,0.789109869043532,0,0,0.8754836127540356,0.3337273716848506,MYL9
KEGG_2021_Human,Neurotrophin signaling pathway,1/119,0.6986693101557254,0.8021758746232402,0,0,0.8381739204497062,0.3005505089455322,YWHAE
KEGG_2021_Human,Thyroid hormone signaling pathway,1/121,0.7047016248848418,0.8041380504820894,0,0,0.8241206030150754,0.2884263820632575,ITGB3
KEGG_2021_Human,Relaxin signaling pathway,1/129,0.7276527766729426,0.8097794778045229,0,0,0.7722989949748744,0.2455380232172469,GNG11
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,1/131,0.7331076000158043,0.8097794778045229,0,0,0.7603401623502126,0.2360573310794884,CASP3
KEGG_2021_Human,Dopaminergic synapse,1/132,0.7357941059880472,0.8097794778045229,0,0,0.7544976792358741,0.2314836202546984,GNG11
KEGG_2021_Human,Herpes simplex virus 1 infection,4/498,0.7370834576589119,0.8097794778045229,0,0,0.7975708502024291,0.2433023005678999,ZFP57;ITGB3;CASP3;BCL2L1
KEGG_2021_Human,Oxidative phosphorylation,1/133,0.7384537036728938,0.8097794778045229,0,0,0.7487437185929648,0.2270167509014778,PPA1
KEGG_2021_Human,Autophagy,1/137,0.7488283343138599,0.8097794778045229,0,0,0.7265740467041087,0.210158284256341,BCL2L1
KEGG_2021_Human,Yersinia infection,1/137,0.7488283343138599,0.8097794778045229,0,0,0.7265740467041087,0.210158284256341,ELMO2
KEGG_2021_Human,Estrogen signaling pathway,1/137,0.7488283343138599,0.8097794778045229,0,0,0.7265740467041087,0.210158284256341,HSPA2
KEGG_2021_Human,Insulin signaling pathway,1/137,0.7488283343138599,0.8097794778045229,0,0,0.7265740467041087,0.210158284256341,PRKAR2B
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,1/143,0.76362742236206,0.8210098298227929,0,0,0.6956614056196475,0.1876026814442347,JAK3
KEGG_2021_Human,Phospholipase D signaling pathway,1/148,0.7752948529641656,0.8240276722933417,0,0,0.6718285304071377,0.1709883332727604,EGF
KEGG_2021_Human,Retrograde endocannabinoid signaling,1/148,0.7752948529641656,0.8240276722933417,0,0,0.6718285304071377,0.1709883332727604,GNG11
KEGG_2021_Human,Spliceosome,1/150,0.7797997353776313,0.8241065385240877,0,0,0.6627432464335098,0.164836268730291,HSPA2
KEGG_2021_Human,Non-alcoholic fatty liver disease,1/155,0.7906726445156229,0.830876338304553,0,0,0.6410624551328069,0.1505671382701188,CASP3
KEGG_2021_Human,Ribosome,1/158,0.7969382105229577,0.8327556581869109,0,0,0.6287168325704958,0.1427049714417737,MRPL14
KEGG_2021_Human,Protein processing in endoplasmic reticulum,1/171,0.8220021720657791,0.8512573999358669,0,0,0.5802542122376588,0.1137369287884457,HSPA2
KEGG_2021_Human,Influenza A,1/172,0.8237974838089034,0.8512573999358669,0,0,0.5768315260513092,0.1118075727341318,CASP3
KEGG_2021_Human,Tuberculosis,1/180,0.8375262086141492,0.8606622917250373,0,0,0.5508267594958031,0.0976630837566713,CASP3
KEGG_2021_Human,RNA transport,1/186,0.8471194043176771,0.8657374132037798,0,0,0.5327991307890806,0.0883986330790981,POP1
KEGG_2021_Human,Transcriptional misregulation in cancer,1/192,0.8561488312819886,0.8701840580243163,0,0,0.5159041279696914,0.0801256116253105,BCL2L1
KEGG_2021_Human,cAMP signaling pathway,1/216,0.8872602108098877,0.8969043435360822,0,0,0.4577538857076078,0.0547551369988808,MYL9
KEGG_2021_Human,Thermogenesis,1/232,0.9041817280923152,0.909069196892814,0,0,0.425699928212491,0.0428785878681947,CPT1A
KEGG_2021_Human,Neuroactive ligand-receptor interaction,1/341,0.9684669690459604,0.9684669690459604,0,0,0.2876145433047591,0.009215429391986,P2RX7
