GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,96.58507502730724,-0.3191698616261467,0.5096819707603834,-0.6262137566882818,0.5311747452309721,0.8181572174657677
2,44.81694777232725,-0.7459440135027025,0.5012001235677097,-1.4883157015062647,0.13666765605263803,0.4896299748555525
3,16.511303209356036,-1.0662942982407624,0.7893151374237238,-1.3509107423444096,0.17672402665726128,0.5420193140133014
9,138.7158747656933,0.7908383152695417,0.2585708674474899,3.0584973592593285,0.00222450039742126,0.05841089597583928
14,1886.6845054525274,0.14173633524910967,0.16224694272042808,0.8735840125711288,0.3823448358511752,0.7279239687140034
15,131.56671930600254,0.9244059530899753,0.41185636230201544,2.2444862765337246,0.024801130926352825,0.22309693116399576
16,1121.7324464335634,0.46761681792588117,0.24894382971882228,1.878402925085736,0.06032606568022712,0.3443288206448306
18,467.79879600486834,-0.1364148818742855,0.13691341696688208,-0.9963587564780653,0.3190758647283338,0.6796371980157508
19,858.9297161038878,0.35488080999513605,0.378276784719718,0.9381511748284604,0.3481667258426907,0.7045592705804835
20,6570.5749613632825,-0.2777479832067863,0.36593494150874867,-0.7590091890695985,0.4478470599148412,0.7686427711486379
21,289.6524350636489,-0.14208088514517245,0.30978403663432985,-0.4586449537194366,0.6464891493031084,0.8745638620615441
22,546.03495916631,-0.1485646573286482,0.16618257151621996,-0.893984585586629,0.37133013857864783,0.7191962122428499
23,1642.576485455631,0.20076949378433373,0.17300744372190385,1.1604673733406248,0.2458585700032141,0.6177862797022845
25,1209.5909135249258,-0.30956714205894614,0.16649848753980132,-1.859279003870497,0.0629876014814617,0.3508363921936168
27,733.1115172256606,-0.18841770845643874,0.17914290560161303,-1.0517732076728257,0.2929036141072062,0.6610569895932364
28,54.72636131987348,2.7959703469754844,0.6897885147581314,4.053373297982307,5.048434749348697e-05,0.004881185990781317
29,5168.080655832218,0.08541340157268179,0.14139641488332383,0.6040704896454582,0.5457967783873816,0.8265357189761827
30,2345.4285091486036,0.14438223593046604,0.1868815567797772,0.7725868642062271,0.4397669209438919,0.764766764260592
31,554.4574336302221,0.11818586450606024,0.16557060286377184,0.7138094713788122,0.4753450021704425,0.7844138365816963
32,342.0079794834352,-0.5591276455156288,0.3643161226007219,-1.534732093447354,0.12484964910801101,0.47016259735776667
34,646.5740018621453,0.2815143019833535,0.20229272487967995,1.391618517921458,0.16403794826518725,0.526417850673865
35,428.36129234155925,0.38100349881227974,0.24858112934130533,1.532712880586992,0.1253466140999515,0.47055083396428704
36,636.9069178841315,-0.3528539035517218,0.23880356034664435,-1.477590631561453,0.13951738343379771,0.4930031306988009
37,7133.333673278332,0.6494532930395941,0.22733228162731178,2.856845883878062,0.004278735352467676,0.08712256996755888
